,incident_id,incident_date,month,day,year,state,city_or_county,address,killed,injured,Regions,year category
1419,1505354,September 16 2019,September,16,2019,Wyoming,Cheyenne,3436 E 11th St,2,2,West,late 2010s
1420,1504030,September 14 2019,September,14,2019,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,Midwest,late 2010s
1421,1504012,September 14 2019,September,14,2019,California,Oakland,38th Ave and MacArthur Blvd,1,4,West,late 2010s
1422,1504387,September 14 2019,September,14,2019,Georgia,Lagrange,1400 block of Elm St,0,4,South,late 2010s
1423,1503207,September 12 2019,September,12,2019,New Mexico,Albuquerque,1919 Ladera Dr NW,1,4,West,late 2010s
1424,1503192,September 12 2019,September,12,2019,New Mexico,Albuquerque,1028 Lura Pl SW,4,2,West,late 2010s
1425,1501350,September 10 2019,September,10,2019,Illinois,Chicago,2200 block of W Maypole Ave,0,4,Midwest,late 2010s
1426,1499460,September 8 2019,September,8,2019,South Carolina,Sumter,1083 Broad St,2,2,South,late 2010s
1427,1500098,September 8 2019,September,8,2019,Louisiana,Alexandria,2900 block of Cypress St,1,3,South,late 2010s
1428,1499300,September 7 2019,September,7,2019,North Carolina,Whiteville,Brittany Ln,3,1,South,late 2010s
1429,1497702,September 4 2019,September,4,2019,Louisiana,Marrero,3044 Sorbonne Dr,2,2,South,late 2010s
1430,1497180,September 4 2019,September,4,2019,Florida,Jacksonville,400 W 62nd St,0,4,South,late 2010s
1431,1494697,September 2 2019,September,2,2019,North Carolina,Greensboro,5528 W Market St,2,2,South,late 2010s
1432,1495141,September 2 2019,September,2,2019,Illinois,Chicago,6200 block of S King Dr,0,4,Midwest,late 2010s
1433,1495192,September 2 2019,September,2,2019,Alabama,Elkmont,25019 Ridge Road,5,0,South,late 2010s
1434,1494113,September 1 2019,September,1,2019,Connecticut,Hartford,80 Edgewood St,1,3,Northeast,late 2010s
1435,1494669,September 1 2019,September,1,2019,North Carolina,Rocky Mount,521 Country Club Road,0,4,South,late 2010s
1436,1494548,September 1 2019,September,1,2019,Alabama,Valley,502 Boulevard,0,7,South,late 2010s
1437,1493374,September 1 2019,September,1,2019,Ohio,Toledo,3257 Stickney Ave,0,4,Midwest,late 2010s
1438,1492778,August 31 2019,August,31,2019,North Carolina,Charlotte,10035 Dabney Dr,1,3,South,late 2010s
1439,1492377,August 31 2019,August,31,2019,South Carolina,Moncks Corner,336 Maplewood Rd,0,4,South,late 2010s
1440,1492441,August 31 2019,August,31,2019,Texas,Odessa,8250 TX 191,8,23,South,late 2010s
1441,1492264,August 31 2019,August,31,2019,Pennsylvania,Philadelphia,4600 block of 4th St,2,2,Northeast,late 2010s
1442,1493429,August 31 2019,August,31,2019,Maryland,Baltimore,900 block of N Monroe St,0,4,South,late 2010s
1443,1492297,August 31 2019,August,31,2019,Maryland,Frederick,600 block of N Market St,0,4,South,late 2010s
1444,1493038,August 31 2019,August,31,2019,Illinois,Chicago,7100 block of S Paulina St,2,3,Midwest,late 2010s
1445,1491495,August 30 2019,August,30,2019,Maryland,Baltimore,1600 block of E 29th St,1,3,South,late 2010s
1446,1492087,August 30 2019,August,30,2019,Alabama,Mobile,1621 Virginia St,0,6,South,late 2010s
1447,1490466,August 29 2019,August,29,2019,Maryland,Baltimore,2500 block of E Monument St,1,3,South,late 2010s
1448,1487729,August 25 2019,August,25,2019,New Mexico,Hobbs,1700 block of E Bond St,3,4,West,late 2010s
1449,1487573,August 25 2019,August,25,2019,Illinois,Chicago,8200 block of S Maryland Ave,1,3,Midwest,late 2010s
1450,1487356,August 24 2019,August,24,2019,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,South,late 2010s
1451,1487224,August 24 2019,August,24,2019,Massachusetts,Lynn,Warren Street,1,3,Northeast,late 2010s
1452,1486232,August 23 2019,August,23,2019,Texas,Houston,4900 block of Southwind St,3,2,South,late 2010s
1453,1489373,August 23 2019,August,23,2019,Georgia,Dublin,200 Riverview Park Dr,0,4,South,late 2010s
1454,1486675,August 23 2019,August,23,2019,Missouri,Saint Louis,1122 Union Blvd,1,3,Midwest,late 2010s
1455,1485340,August 22 2019,August,22,2019,South Carolina,Columbia,851 Bush River Rd,2,2,South,late 2010s
1456,1485548,August 22 2019,August,22,2019,California,Los Angeles,300 block of West Fifth St,0,4,West,late 2010s
1457,1484335,August 20 2019,August,20,2019,Georgia,Atlanta,111 James P Brawley Dr SW,0,4,South,late 2010s
1458,1482199,August 18 2019,August,18,2019,Missouri,Kansas City,770 W 47th St,0,4,Midwest,late 2010s
1459,1481989,August 17 2019,August,17,2019,Texas,Houston,12500 block of Mylla St,0,6,South,late 2010s
1460,1480326,August 15 2019,August,15,2019,Alabama,Montgomery,847 N University Dr,2,3,South,late 2010s
1461,1479894,August 15 2019,August,15,2019,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,Northeast,late 2010s
1462,1478869,August 14 2019,August,14,2019,Pennsylvania,Philadelphia,3716 N 15th St,0,6,Northeast,late 2010s
1463,1479395,August 13 2019,August,13,2019,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,West,late 2010s
1464,1478480,August 12 2019,August,12,2019,Mississippi,Greenwood,200 Young St,0,4,South,late 2010s
1465,1475924,August 11 2019,August,11,2019,Illinois,Chicago,3500 block of W Lake St,0,6,Midwest,late 2010s
1466,1475361,August 10 2019,August,10,2019,Virginia,Richmond,6346 Midlothian Turnpike,0,4,South,late 2010s
1467,1476271,August 10 2019,August,10,2019,California,San Francisco,1100 Fillmore St,0,4,West,late 2010s
1468,1475208,August 9 2019,August,9,2019,Illinois,Chicago,7300 block of S Artesian Ave,0,4,Midwest,late 2010s
1469,1472641,August 7 2019,August,7,2019,Missouri,Saint Louis,4900 block of Plover Ave,3,1,Midwest,late 2010s
1470,1469344,August 5 2019,August,5,2019,New York,Brooklyn,216 Buffalo Ave,0,4,Northeast,late 2010s
1471,1527721,August 4 2019,August,4,2019,Louisiana,Lake Charles,110 Pryce St,0,4,South,late 2010s
1472,1468190,August 4 2019,August,4,2019,Illinois,Chicago,1800 S Kildare Ave,1,7,Midwest,late 2010s
1473,1468799,August 4 2019,August,4,2019,Tennessee,Memphis,443 E Shelby Dr,1,3,South,late 2010s
1474,1468091,August 4 2019,August,4,2019,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,Midwest,late 2010s
1475,1467828,August 4 2019,August,4,2019,Ohio,Dayton,419 E 5th St,10,17,Midwest,late 2010s
1476,1466705,August 3 2019,August,3,2019,Texas,El Paso,7101 Gateway Blvd,23,23,South,late 2010s
1477,1467157,August 2 2019,August,2,2019,Virginia,Suffolk,200 block of N Broad St,2,3,South,late 2010s
1478,1462317,July 30 2019,July,30,2019,Ohio,Columbus,1280 E Long St,0,5,Midwest,late 2010s
1479,1460630,July 28 2019,July,28,2019,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,Northeast,late 2010s
1480,1460448,July 28 2019,July,28,2019,California,Gilroy,7050 Miller Ave,4,17,West,late 2010s
1481,1461352,July 28 2019,July,28,2019,Wisconsin,Chippewa Falls,16964 54th Ave,5,2,Midwest,late 2010s
1482,1459941,July 28 2019,July,28,2019,District of Columbia,Washington,637 T St NW,0,4,South,late 2010s
1483,1460726,July 28 2019,July,28,2019,Illinois,Chicago,3938 W Roosevelt Rd,0,4,Midwest,late 2010s
1484,1459389,July 27 2019,July,27,2019,Kansas,Wichita,505 N Rock Rd,1,3,Midwest,late 2010s
1485,1459718,July 27 2019,July,27,2019,New York,Brooklyn,1555 Linden Blvd,1,11,Northeast,late 2010s
1486,1459201,July 26 2019,July,26,2019,Washington,Kennewick,E 10th Ave,1,3,West,late 2010s
1487,1457165,July 25 2019,July,25,2019,California,Canoga Park,21901 Roscoe Boulevard,4,2,West,late 2010s
1488,1453327,July 21 2019,July,21,2019,Illinois,Chicago,3900 block of Roosevelt Rd,0,4,Midwest,late 2010s
1489,1453884,July 21 2019,July,21,2019,District of Columbia,Washington,2300 block of 15th St NE,0,4,South,late 2010s
1490,1452654,July 20 2019,July,20,2019,Pennsylvania,Clairton,501 Waddell Ave,0,4,Northeast,late 2010s
1491,1453350,July 20 2019,July,20,2019,Maryland,Baltimore,2800 block of Boarman Ave,1,3,South,late 2010s
1492,1452617,July 20 2019,July,20,2019,Illinois,Chicago,2401 N Lake Shore Dr,0,7,Midwest,late 2010s
1493,1450767,July 18 2019,July,18,2019,Illinois,Chicago,3427 W Fulton Blvd,1,3,Midwest,late 2010s
1494,1450124,July 17 2019,July,17,2019,Texas,Lubbock,N Elder Ave and E Colgate St,1,3,South,late 2010s
1495,1449602,July 16 2019,July,16,2019,Texas,San Antonio,6989 San Pedro Ave,0,4,South,late 2010s
1496,1448578,July 15 2019,July,15,2019,Georgia,Atlanta,1572 Hardee St NE,0,4,South,late 2010s
1497,1447456,July 14 2019,July,14,2019,Illinois,Chicago,4600 block of W Erie St,0,4,Midwest,late 2010s
1498,1446611,July 13 2019,July,13,2019,Illinois,Chicago,7900 block of S Loomis Blvd,1,4,Midwest,late 2010s
1499,1447057,July 13 2019,July,13,2019,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,Northeast,late 2010s
1500,1445066,July 11 2019,July,11,2019,Texas,Houston,5901 Royal Palms St,0,4,South,late 2010s
1501,1441967,July 8 2019,July,8,2019,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,South,late 2010s
1502,1441565,July 7 2019,July,7,2019,Michigan,Flint,Clio Rd and Myrtle St,0,6,Midwest,late 2010s
1503,1441613,July 7 2019,July,7,2019,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,Midwest,late 2010s
1504,1441396,July 7 2019,July,7,2019,Illinois,Chicago,5600 block of S Paulina St,0,4,Midwest,late 2010s
1505,1441296,July 7 2019,July,7,2019,Illinois,Chicago,600 block of W 61st Pl,0,4,Midwest,late 2010s
1506,1441317,July 7 2019,July,7,2019,New Mexico,Albuquerque,211 Gold Ave SW,0,4,West,late 2010s
1507,1441427,July 6 2019,July,6,2019,California,San Jose,3036 Quinto Way,0,4,West,late 2010s
1508,1441721,July 6 2019,July,6,2019,Missouri,Saint Louis,1921 Chambers Rd,5,0,Midwest,late 2010s
1509,1440510,July 5 2019,July,5,2019,Massachusetts,Boston,Maple St,0,6,Northeast,late 2010s
1510,1440879,July 5 2019,July,5,2019,Nevada,Reno,600 block of Spokane St,1,5,West,late 2010s
1511,1439593,July 5 2019,July,5,2019,Illinois,Chicago,1600 block of E 67th St,0,5,Midwest,late 2010s
1512,1440257,July 5 2019,July,5,2019,New York,Brooklyn,Elton St and Belmont Ave,0,4,Northeast,late 2010s
1513,1440765,July 4 2019,July,4,2019,Illinois,Rockford,1100 block of Preston St,0,4,Midwest,late 2010s
1514,1439737,July 4 2019,July,4,2019,California,Los Angeles,1900 block of Adair St,0,4,West,late 2010s
1515,1438971,July 4 2019,July,4,2019,Illinois,Chicago,800 block of N Homan Ave,1,3,Midwest,late 2010s
1516,1439765,July 4 2019,July,4,2019,California,Fresno,4700 block of E Hamilton Ave,1,3,West,late 2010s
1517,1439042,July 3 2019,July,3,2019,Texas,Katy,5507 Everhart Manor Ln,2,3,South,late 2010s
1518,1438602,July 2 2019,July,2,2019,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,Midwest,late 2010s
1519,1437094,July 1 2019,July,1,2019,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,South,late 2010s
1520,1435804,June 30 2019,June,30,2019,California,Oakland,3000 block of Brookdale Ave,0,4,West,late 2010s
1521,1436545,June 30 2019,June,30,2019,California,Yucaipa,12700 block of California St,0,5,West,late 2010s
1522,1436254,June 30 2019,June,30,2019,Texas,Dallas,3535 Munger Ave,2,2,South,late 2010s
1523,1435578,June 30 2019,June,30,2019,New York,Bay Shore,Farragut Ave,0,6,Northeast,late 2010s
1524,1435041,June 29 2019,June,29,2019,Connecticut,Hartford,Judson St and Martin St,0,4,Northeast,late 2010s
1525,1435297,June 29 2019,June,29,2019,Louisiana,Gray,2700 block of W Park Ave,0,4,South,late 2010s
1526,1434931,June 29 2019,June,29,2019,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,Midwest,late 2010s
1527,1435028,June 29 2019,June,29,2019,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,South,late 2010s
1528,1434882,June 28 2019,June,28,2019,New Jersey,Paterson,50 block of Jefferson St,0,4,Northeast,late 2010s
1529,1434602,June 28 2019,June,28,2019,Connecticut,Hamden,937 Choate Ave,0,5,Northeast,late 2010s
1530,1434971,June 28 2019,June,28,2019,Georgia,Atlanta,Ira St and Bass St SW,0,7,South,late 2010s
1531,1434893,June 28 2019,June,28,2019,New Jersey,Jersey City,167 Armstrong Ave,0,4,Northeast,late 2010s
1532,1435217,June 28 2019,June,28,2019,Minnesota,Saint Paul,909 Desoto St,0,5,Midwest,late 2010s
1533,1432989,June 27 2019,June,27,2019,Georgia,Atlanta,600 block of Parkway Dr,0,7,South,late 2010s
1534,1432930,June 26 2019,June,26,2019,Ohio,Akron,900 block of Rowe St,1,3,Midwest,late 2010s
1535,1433857,June 26 2019,June,26,2019,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,Midwest,late 2010s
1536,1429475,June 23 2019,June,23,2019,California,La Jolla,7500 block of Draper Ave,1,3,West,late 2010s
1537,1429810,June 23 2019,June,23,2019,California,San Jose,568 Habbitts Court,5,0,West,late 2010s
1538,1429047,June 23 2019,June,23,2019,Indiana,South Bend,1150 E Mishawaka Ave,1,10,Midwest,late 2010s
1539,1429480,June 23 2019,June,23,2019,Ohio,Columbus,1767 Genessee Ave,0,5,Midwest,late 2010s
1540,1429338,June 23 2019,June,23,2019,South Carolina,Abbeville,1108 Cambridge St,3,1,South,late 2010s
1541,1429399,June 22 2019,June,22,2019,Virginia,Hampton,1st St and E Pembroke Ave,0,4,South,late 2010s
1542,1429022,June 22 2019,June,22,2019,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,Northeast,late 2010s
1543,1428595,June 22 2019,June,22,2019,Maryland,Baltimore,800 block of N Port St,1,4,South,late 2010s
1544,1428788,June 21 2019,June,21,2019,Michigan,Saginaw,1506 N Charles St,1,3,Midwest,late 2010s
1545,1427483,June 21 2019,June,21,2019,Illinois,Chicago,6300 block of S King Dr,0,4,Midwest,late 2010s
1546,1428047,June 21 2019,June,21,2019,California,Santa Maria,519  West Taylor St,5,0,West,late 2010s
1547,1428229,June 21 2019,June,21,2019,California,Richmond,700 block of 14th St,0,5,West,late 2010s
1548,1426537,June 20 2019,June,20,2019,Pennsylvania,Allentown,343 Hamilton St,0,10,Northeast,late 2010s
1549,1425193,June 18 2019,June,18,2019,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,Northeast,late 2010s
1550,1425161,June 17 2019,June,17,2019,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,South,late 2010s
1551,1424957,June 17 2019,June,17,2019,Tennessee,Memphis,2872 Coach Dr,0,5,South,late 2010s
1552,1423697,June 16 2019,June,16,2019,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,Northeast,late 2010s
1553,1423330,June 16 2019,June,16,2019,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,South,late 2010s
1554,1423435,June 16 2019,June,16,2019,Iowa,Des Moines,1200 block of Sampson St,0,6,Midwest,late 2010s
1555,1422981,June 15 2019,June,15,2019,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,South,late 2010s
1556,1420933,June 12 2019,June,12,2019,North Carolina,Charlotte,305 N Graham St,1,3,South,late 2010s
1557,1419305,June 11 2019,June,11,2019,Colorado,Aurora,12500 block of E Kansas Pl,0,4,West,late 2010s
1558,1420432,June 11 2019,June,11,2019,Georgia,Savannah,6900 Block of Damascus Rd,2,2,South,late 2010s
1559,1418533,June 9 2019,June,9,2019,Ohio,Cleveland,17218 Tarkington Ave,1,3,Midwest,late 2010s
1560,1418548,June 9 2019,June,9,2019,New York,Buffalo,2081 Niagara St,0,4,Northeast,late 2010s
1561,1418457,June 9 2019,June,9,2019,Tennessee,Henning,265 N Main St,1,3,South,late 2010s
1562,1418180,June 8 2019,June,8,2019,Washington,White Swan,5151 Medicine Valley Rd,5,2,West,late 2010s
1563,1417570,June 8 2019,June,8,2019,Illinois,Chicago,3500 block of W North Ave,0,4,Midwest,late 2010s
1564,1417716,June 7 2019,June,7,2019,Texas,Austin,8220 TX-71,0,5,South,late 2010s
1565,1416374,June 6 2019,June,6,2019,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,Midwest,late 2010s
1566,1415399,June 5 2019,June,5,2019,California,Santa Rosa,828 W 9th Street,0,4,West,late 2010s
1567,1412419,June 1 2019,June,1,2019,South Carolina,Allendale,473 Main St S,0,5,South,late 2010s
1568,1411598,June 1 2019,June,1,2019,Illinois,Chicago,300 block of East Chicago Ave,0,4,Midwest,late 2010s
1569,1411408,June 1 2019,June,1,2019,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,South,late 2010s
1570,1412243,June 1 2019,June,1,2019,Illinois,Chicago,5600 block of West Madison St,0,4,Midwest,late 2010s
1571,1411963,June 1 2019,June,1,2019,Georgia,Atlanta,12 Broad Street,0,5,South,late 2010s
1572,1412430,June 1 2019,June,1,2019,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,South,late 2010s
1573,1410442,May 31 2019,May,31,2019,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,South,late 2010s
1574,1411661,May 31 2019,May,31,2019,California,West Covina,306 N Hollow Ave,1,3,West,late 2010s
1575,1410329,May 30 2019,May,30,2019,Illinois,Robbins,14000 block of Grace Ave,0,5,Midwest,late 2010s
1576,1408289,May 29 2019,May,29,2019,Texas,Cleveland,26311 TX-321,3,2,South,late 2010s
1577,1409255,May 29 2019,May,29,2019,Louisiana,Reserve,300 block of Homewood Place,1,3,South,late 2010s
1578,1407941,May 27 2019,May,27,2019,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,Midwest,late 2010s
1579,1406330,May 27 2019,May,27,2019,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,South,late 2010s
1580,1407189,May 27 2019,May,27,2019,New Jersey,Trenton,100 block of Walnut St,1,5,Northeast,late 2010s
1581,1405445,May 26 2019,May,26,2019,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,South,late 2010s
1582,1405749,May 26 2019,May,26,2019,Virginia,La Crosse,800 block of Alvis Road,0,5,South,late 2010s
1583,1406070,May 26 2019,May,26,2019,California,Stockton,600 block of E Oak St,1,3,West,late 2010s
1584,1404417,May 25 2019,May,25,2019,New Jersey,Trenton,225 Brunswick Ave,0,9,Northeast,late 2010s
1585,1404580,May 25 2019,May,25,2019,Michigan,Detroit,3400 block of Devonshire,3,2,Midwest,late 2010s
1586,1405196,May 25 2019,May,25,2019,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,South,late 2010s
1587,1405317,May 25 2019,May,25,2019,Maryland,Baltimore,500 block of N Belnord Ave,0,4,South,late 2010s
1588,1405221,May 25 2019,May,25,2019,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,South,late 2010s
1589,1400095,May 20 2019,May,20,2019,Oklahoma,Tulsa,8118 E 16th St,2,2,South,late 2010s
1590,1400146,May 20 2019,May,20,2019,Louisiana,Alexandria,1900 block of Bacon Street,1,4,South,late 2010s
1591,1400561,May 20 2019,May,20,2019,Ohio,Columbus,2424 Sullivant Ave,0,4,Midwest,late 2010s
1592,1399820,May 19 2019,May,19,2019,Oregon,Portland,226 SE Madison St,0,5,West,late 2010s
1593,1399017,May 18 2019,May,18,2019,Mississippi,Cascilla,700 Leverette Ln,1,4,South,late 2010s
1594,1398553,May 18 2019,May,18,2019,Alabama,Atmore,100 Martin Luther King Avenue,1,8,South,late 2010s
1595,1398538,May 18 2019,May,18,2019,Indiana,Muncie,2410 W. Euclid Ave,1,6,Midwest,late 2010s
1596,1398593,May 18 2019,May,18,2019,California,Long Beach,1616 West Pacific Coast Highway,1,4,West,late 2010s
1597,1398584,May 18 2019,May,18,2019,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,Midwest,late 2010s
1598,1400934,May 18 2019,May,18,2019,Nebraska,Omaha,2825 Y St,0,4,Midwest,late 2010s
1599,1399346,May 18 2019,May,18,2019,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,South,late 2010s
1600,1398876,May 17 2019,May,17,2019,California,Sacramento,7326 Stockton Blvd,1,3,West,late 2010s
1601,1397521,May 16 2019,May,16,2019,Ohio,Cleveland,9500 Cardwell Ave,0,4,Midwest,late 2010s
1602,1396491,May 15 2019,May,15,2019,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,South,late 2010s
1603,1395560,May 14 2019,May,14,2019,California,Los Angeles,1248 W 47th St,0,4,West,late 2010s
1604,1393960,May 13 2019,May,13,2019,Louisiana,New Orleans,2100 block of 4th St,0,4,South,late 2010s
1605,1394330,May 13 2019,May,13,2019,Missouri,Saint Louis,4047 Shreve Ave,4,1,Midwest,late 2010s
1606,1392923,May 11 2019,May,11,2019,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,Northeast,late 2010s
1607,1391971,May 10 2019,May,10,2019,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,Northeast,late 2010s
1608,1392313,May 10 2019,May,10,2019,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,Midwest,late 2010s
1609,1390764,May 8 2019,May,8,2019,Indiana,Indianapolis,Roache St and Rader St,0,4,Midwest,late 2010s
1610,1389220,May 7 2019,May,7,2019,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,West,late 2010s
1611,1386962,May 5 2019,May,5,2019,New Jersey,North Bergen,2033 45th Street,1,4,Northeast,late 2010s
1612,1387170,May 5 2019,May,5,2019,California,Oceano,1001 Cabrillo Hwy,0,6,West,late 2010s
1613,1386510,May 4 2019,May,4,2019,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,Midwest,late 2010s
1614,1386929,May 4 2019,May,4,2019,Indiana,Indianapolis,101 W Maryland St,0,4,Midwest,late 2010s
1615,1387245,May 4 2019,May,4,2019,California,Stockton,5105 Holiday Dr,1,4,West,late 2010s
1616,1386575,May 4 2019,May,4,2019,Delaware,Wilmington,W 27th St and Tatnall St,0,4,South,late 2010s
1617,1386481,May 3 2019,May,3,2019,Texas,Dallas,5400 Cedar Springs Rd,1,3,South,late 2010s
1618,1386085,May 3 2019,May,3,2019,Maryland,Baltimore,1900 block of Ramsay St,0,5,South,late 2010s
1619,1385642,May 3 2019,May,3,2019,Maryland,Baltimore,2500 block of E Biddle St,0,4,South,late 2010s
1620,1384553,May 1 2019,May,1,2019,Massachusetts,Boston,32 Windermere Rd,1,3,Northeast,late 2010s
1621,1383752,April 30 2019,April,30,2019,North Carolina,Charlotte,9214 South Library Ln,2,4,South,late 2010s
1622,1381857,April 28 2019,April,28,2019,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,South,late 2010s
1623,1382099,April 28 2019,April,28,2019,Alabama,Birmingham,514 19th St Ensley,0,4,South,late 2010s
1624,1381979,April 28 2019,April,28,2019,Maryland,Baltimore,2544 Edmondson Ave,1,7,South,late 2010s
1625,1382711,April 28 2019,April,28,2019,Ohio,West Chester,4637 Wyndtree Dr,4,0,Midwest,late 2010s
1626,1381771,April 27 2019,April,27,2019,Mississippi,Jackson,700 block of Monterey St,1,3,South,late 2010s
1627,1381273,April 27 2019,April,27,2019,California,Poway,16934 Chabad Way,1,3,West,late 2010s
1628,1381734,April 27 2019,April,27,2019,California,Los Angeles,700 N San Fernando Rd,0,6,West,late 2010s
1629,1377519,April 21 2019,April,21,2019,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,Northeast,late 2010s
1630,1376873,April 20 2019,April,20,2019,Tennessee,Memphis,761 Chestnut Ave,0,6,South,late 2010s
1631,1376883,April 19 2019,April,19,2019,Kansas,Wichita,1628 S George Washington Blvd,0,4,Midwest,late 2010s
1632,1375235,April 18 2019,April,18,2019,Kentucky,Louisville,4000 block of Bells Ln,0,4,South,late 2010s
1633,1373557,April 16 2019,April,16,2019,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,South,late 2010s
1634,1370795,April 14 2019,April,14,2019,Florida,Miami,NW 19th Ave and 60th St,2,2,South,late 2010s
1635,1371024,April 14 2019,April,14,2019,California,Vallejo,100 block of Princeton Ave,1,3,West,late 2010s
1636,1371065,April 14 2019,April,14,2019,California,Stockton,2539 E Main St,0,4,West,late 2010s
1637,1374920,April 13 2019,April,13,2019,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,West,late 2010s
1638,1370269,April 12 2019,April,12,2019,Illinois,Carbondale,119 N Washington St,0,4,Midwest,late 2010s
1639,1368597,April 11 2019,April,11,2019,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,South,late 2010s
1640,1369109,April 11 2019,April,11,2019,California,Los Angeles,E 103rd St and S Main St,1,4,West,late 2010s
1641,1369148,April 11 2019,April,11,2019,Arizona,Phoenix,7112 W Minnezona Ave,3,2,West,late 2010s
1642,1367011,April 9 2019,April,9,2019,Missouri,Kansas City,5339 Michigan Ave,1,3,Midwest,late 2010s
1643,1365052,April 7 2019,April,7,2019,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,South,late 2010s
1644,1365077,April 7 2019,April,7,2019,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,Midwest,late 2010s
1645,1365173,April 7 2019,April,7,2019,Delaware,Wilmington,940 N Pine St,0,6,South,late 2010s
1646,1365100,April 7 2019,April,7,2019,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,South,late 2010s
1647,1364443,April 6 2019,April,6,2019,Florida,Tallahassee,500 block of Kissimmee St,0,4,South,late 2010s
1648,1364540,April 6 2019,April,6,2019,Illinois,Chicago,6300 block of S Seeley Ave,0,6,Midwest,late 2010s
1649,1363737,April 4 2019,April,4,2019,Florida,Panama City,100 block of Allen Ave,1,3,South,late 2010s
1650,1362715,April 4 2019,April,4,2019,Georgia,Stockbridge,300 block of Eagle Ct,3,2,South,late 2010s
1651,1362364,April 2 2019,April,2,2019,Mississippi,Hermanville,13195 MS 18,0,4,South,late 2010s
1652,1362182,April 2 2019,April,2,2019,Kentucky,Covington,337 E 13th St,0,5,South,late 2010s
1653,1360333,March 31 2019,March,31,2019,Georgia,Atlanta,3041 Landrum Dr SW,1,4,South,late 2010s
1654,1359599,March 31 2019,March,31,2019,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,South,late 2010s
1655,1359455,March 31 2019,March,31,2019,Illinois,Chicago,500 block of N Hamlin Ave,1,4,Midwest,late 2010s
1656,1357591,March 28 2019,March,28,2019,Maryland,Baltimore,6200 block of Boston St,0,4,South,late 2010s
1657,1355275,March 25 2019,March,25,2019,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,West,late 2010s
1658,1353714,March 24 2019,March,24,2019,California,San Francisco,1300 Fillmore St,1,5,West,late 2010s
1659,1354049,March 24 2019,March,24,2019,Arizona,Phoenix,2202 W McDowell Rd,0,7,West,late 2010s
1660,1350494,March 19 2019,March,19,2019,Arizona,Phoenix,8526 N 27th Ave,2,4,West,late 2010s
1661,1348844,March 17 2019,March,17,2019,Georgia,Augusta,900 block of Broad St,0,4,South,late 2010s
1662,1349256,March 17 2019,March,17,2019,Georgia,Rochelle,Dennis St,1,3,South,late 2010s
1663,1348793,March 17 2019,March,17,2019,Nevada,Las Vegas,600 E Fremont St,0,4,West,late 2010s
1664,1347974,March 16 2019,March,16,2019,New Jersey,Camden,619 Ferry Ave,1,3,Northeast,late 2010s
